,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,Attendance,Time
6894,2011-02-26,Newcastle,Bolton,1.0,1.0,D,1.0,1.0,D,C Foy,13.0,,
6895,2011-02-26,Wigan,Man United,0.0,4.0,A,0.0,1.0,A,M Clattenburg,10.0,,
6896,2011-02-26,Wolves,Blackpool,4.0,0.0,H,1.0,0.0,H,N Swarbrick,15.0,,
6897,2011-02-27,Man City,Fulham,1.0,1.0,D,1.0,0.0,H,P Walton,14.0,,
6898,2011-02-27,West Ham,Liverpool,3.0,1.0,H,2.0,0.0,H,M Halsey,17.0,,
6899,2011-02-28,Stoke,West Brom,1.0,1.0,D,0.0,0.0,D,M Oliver,6.0,,
6900,2011-03-01,Chelsea,Man United,2.0,1.0,H,0.0,1.0,A,M Atkinson,17.0,,
6901,2011-03-05,Newcastle,Everton,1.0,2.0,A,1.0,2.0,A,H Webb,10.0,,
6902,2011-03-05,West Ham,Stoke,3.0,0.0,H,2.0,0.0,H,A Marriner,15.0,,
6903,2011-03-05,Man City,Wigan,1.0,0.0,H,1.0,0.0,H,S Attwell,7.0,,
6904,2011-03-05,Bolton,Aston Villa,3.0,2.0,H,1.0,1.0,D,K Friend,15.0,,
6905,2011-03-05,Birmingham,West Brom,1.0,3.0,A,0.0,0.0,D,M Jones,9.0,,
6906,2011-03-05,Arsenal,Sunderland,0.0,0.0,D,0.0,0.0,D,A Taylor,14.0,,
6907,2011-03-05,Fulham,Blackburn,3.0,2.0,H,1.0,1.0,D,M Clattenburg,15.0,,
6908,2011-03-06,Liverpool,Man United,3.0,1.0,H,2.0,0.0,H,P Dowd,17.0,,
6909,2011-03-06,Wolves,Tottenham,3.0,3.0,D,2.0,2.0,D,M Halsey,13.0,,
6910,2011-03-07,Blackpool,Chelsea,1.0,3.0,A,0.0,1.0,A,M Dean,14.0,,
6911,2011-03-09,Everton,Birmingham,1.0,1.0,D,1.0,1.0,D,P Walton,17.0,,
6912,2011-03-19,Everton,Fulham,2.0,1.0,H,1.0,0.0,H,M Oliver,16.0,,
6913,2011-03-19,Man United,Bolton,1.0,0.0,H,0.0,0.0,D,A Marriner,14.0,,
6914,2011-03-19,Stoke,Newcastle,4.0,0.0,H,1.0,0.0,H,L Mason,8.0,,
6915,2011-03-19,Tottenham,West Ham,0.0,0.0,D,0.0,0.0,D,M Dean,26.0,,
6916,2011-03-19,West Brom,Arsenal,2.0,2.0,D,1.0,0.0,H,S Attwell,4.0,,
6917,2011-03-19,Wigan,Birmingham,2.0,1.0,H,1.0,1.0,D,L Probert,16.0,,
6918,2011-03-19,Aston Villa,Wolves,0.0,1.0,A,0.0,1.0,A,P Dowd,11.0,,
6919,2011-03-19,Blackburn,Blackpool,2.0,2.0,D,0.0,2.0,A,H Webb,24.0,,
6920,2011-03-20,Chelsea,Man City,2.0,0.0,H,0.0,0.0,D,C Foy,16.0,,
6921,2011-03-20,Sunderland,Liverpool,0.0,2.0,A,0.0,1.0,A,K Friend,3.0,,
6922,2011-04-02,West Ham,Man United,2.0,4.0,A,2.0,0.0,H,L Mason,6.0,,
6923,2011-04-02,Stoke,Chelsea,1.0,1.0,D,1.0,1.0,D,P Walton,13.0,,
6924,2011-04-02,Wigan,Tottenham,0.0,0.0,D,0.0,0.0,D,A Marriner,14.0,,
6925,2011-04-02,West Brom,Liverpool,2.0,1.0,H,0.0,0.0,D,M Atkinson,17.0,,
6926,2011-04-02,Everton,Aston Villa,2.0,2.0,D,1.0,0.0,H,M Jones,14.0,,
6927,2011-04-02,Birmingham,Bolton,2.0,1.0,H,1.0,0.0,H,M Oliver,9.0,,
6928,2011-04-02,Arsenal,Blackburn,0.0,0.0,D,0.0,0.0,D,P Dowd,19.0,,
6929,2011-04-02,Newcastle,Wolves,4.0,1.0,H,2.0,0.0,H,M Dean,17.0,,
6930,2011-04-03,Fulham,Blackpool,3.0,0.0,H,2.0,0.0,H,S Attwell,13.0,,
6931,2011-04-03,Man City,Sunderland,5.0,0.0,H,2.0,0.0,H,H Webb,14.0,,
6932,2011-04-09,Wolves,Everton,0.0,3.0,A,0.0,3.0,A,P Dowd,11.0,,
6933,2011-04-09,Tottenham,Stoke,3.0,2.0,H,3.0,2.0,H,K Friend,9.0,,
6934,2011-04-09,Man United,Fulham,2.0,0.0,H,2.0,0.0,H,M Jones,16.0,,
6935,2011-04-09,Chelsea,Wigan,1.0,0.0,H,0.0,0.0,D,H Webb,21.0,,
6936,2011-04-09,Bolton,West Ham,3.0,0.0,H,2.0,0.0,H,L Probert,23.0,,
6937,2011-04-09,Blackburn,Birmingham,1.0,1.0,D,1.0,1.0,D,C Foy,15.0,,
6938,2011-04-09,Sunderland,West Brom,2.0,3.0,A,2.0,1.0,H,P Walton,7.0,,
6939,2011-04-10,Aston Villa,Newcastle,1.0,0.0,H,1.0,0.0,H,S Attwell,13.0,,
6940,2011-04-10,Blackpool,Arsenal,1.0,3.0,A,0.0,2.0,A,L Mason,12.0,,
6941,2011-04-11,Liverpool,Man City,3.0,0.0,H,3.0,0.0,H,M Halsey,15.0,,
6942,2011-04-16,West Ham,Aston Villa,1.0,2.0,A,1.0,1.0,D,M Halsey,12.0,,
6943,2011-04-16,West Brom,Chelsea,1.0,3.0,A,1.0,3.0,A,L Probert,12.0,,
6944,2011-04-16,Blackpool,Wigan,1.0,3.0,A,0.0,2.0,A,P Walton,14.0,,
6945,2011-04-16,Birmingham,Sunderland,2.0,0.0,H,1.0,0.0,H,P Dowd,10.0,,
6946,2011-04-16,Everton,Blackburn,2.0,0.0,H,0.0,0.0,D,K Friend,17.0,,
6947,2011-04-17,Arsenal,Liverpool,1.0,1.0,D,0.0,0.0,D,A Marriner,12.0,,
6948,2011-04-19,Newcastle,Man United,0.0,0.0,D,0.0,0.0,D,L Probert,12.0,,
6949,2011-04-20,Tottenham,Arsenal,3.0,3.0,D,2.0,3.0,A,M Atkinson,16.0,,
6950,2011-04-20,Chelsea,Birmingham,3.0,1.0,H,2.0,0.0,H,M Jones,17.0,,
6951,2011-04-23,Aston Villa,Stoke,1.0,1.0,D,1.0,1.0,D,C Foy,7.0,,
6952,2011-04-23,Blackpool,Newcastle,1.0,1.0,D,1.0,1.0,D,M Atkinson,18.0,,
6953,2011-04-23,Chelsea,West Ham,3.0,0.0,H,1.0,0.0,H,P Dowd,16.0,,
6954,2011-04-23,Liverpool,Birmingham,5.0,0.0,H,2.0,0.0,H,H Webb,17.0,,
6955,2011-04-23,Man United,Everton,1.0,0.0,H,0.0,0.0,D,P Walton,21.0,,
6956,2011-04-23,Sunderland,Wigan,4.0,2.0,H,0.0,0.0,D,L Probert,11.0,,
6957,2011-04-23,Tottenham,West Brom,2.0,2.0,D,1.0,1.0,D,S Attwell,19.0,,
6958,2011-04-23,Wolves,Fulham,1.0,1.0,D,1.0,0.0,H,M Oliver,12.0,,
6959,2011-04-24,Bolton,Arsenal,2.0,1.0,H,1.0,0.0,H,M Jones,11.0,,
6960,2011-04-25,Blackburn,Man City,0.0,1.0,A,0.0,0.0,D,A Marriner,12.0,,
6961,2011-04-26,Stoke,Wolves,3.0,0.0,H,2.0,0.0,H,L Mason,17.0,,
6962,2011-04-27,Fulham,Bolton,3.0,0.0,H,1.0,0.0,H,A Taylor,18.0,,
6963,2011-04-30,West Brom,Aston Villa,2.0,1.0,H,0.0,1.0,A,P Dowd,8.0,,
6964,2011-04-30,Wigan,Everton,1.0,1.0,D,1.0,0.0,H,L Mason,13.0,,
6965,2011-04-30,Blackpool,Stoke,0.0,0.0,D,0.0,0.0,D,M Clattenburg,11.0,,
6966,2011-04-30,Sunderland,Fulham,0.0,3.0,A,0.0,1.0,A,M Atkinson,11.0,,
6967,2011-04-30,Chelsea,Tottenham,2.0,1.0,H,1.0,1.0,D,A Marriner,16.0,,
6968,2011-04-30,Blackburn,Bolton,1.0,0.0,H,1.0,0.0,H,M Dean,17.0,,
6969,2011-05-01,Birmingham,Wolves,1.0,1.0,D,1.0,1.0,D,K Friend,8.0,,
6970,2011-05-01,Liverpool,Newcastle,3.0,0.0,H,1.0,0.0,H,P Walton,9.0,,
6971,2011-05-01,Man City,West Ham,2.0,1.0,H,2.0,1.0,H,H Webb,19.0,,
6972,2011-05-01,Arsenal,Man United,1.0,0.0,H,0.0,0.0,D,C Foy,9.0,,
6973,2011-05-07,Aston Villa,Wigan,1.0,1.0,D,1.0,1.0,D,M Jones,10.0,,
6974,2011-05-07,Bolton,Sunderland,1.0,2.0,A,0.0,1.0,A,K Friend,17.0,,
6975,2011-05-07,Everton,Man City,2.0,1.0,H,0.0,1.0,A,P Dowd,10.0,,
6976,2011-05-07,Tottenham,Blackpool,1.0,1.0,D,0.0,0.0,D,L Probert,20.0,,
6977,2011-05-07,West Ham,Blackburn,1.0,1.0,D,0.0,1.0,A,P Walton,24.0,,
6978,2011-05-07,Newcastle,Birmingham,2.0,1.0,H,2.0,1.0,H,C Foy,19.0,,
6979,2011-05-08,Man United,Chelsea,2.0,1.0,H,2.0,0.0,H,H Webb,13.0,,
6980,2011-05-08,Stoke,Arsenal,3.0,1.0,H,2.0,0.0,H,M Halsey,12.0,,
6981,2011-05-08,Wolves,West Brom,3.0,1.0,H,2.0,0.0,H,M Dean,14.0,,
6982,2011-05-09,Fulham,Liverpool,2.0,5.0,A,0.0,3.0,A,L Mason,10.0,,
6983,2011-05-10,Man City,Tottenham,1.0,0.0,H,1.0,0.0,H,M Dean,7.0,,
6984,2011-05-14,Sunderland,Wolves,1.0,3.0,A,1.0,1.0,D,M Jones,14.0,,
6985,2011-05-14,Blackburn,Man United,1.0,1.0,D,1.0,0.0,H,P Dowd,6.0,,
6986,2011-05-14,Blackpool,Bolton,4.0,3.0,H,3.0,2.0,H,A Marriner,12.0,,
6987,2011-05-14,West Brom,Everton,1.0,0.0,H,1.0,0.0,H,A Taylor,14.0,,
6988,2011-05-15,Arsenal,Aston Villa,1.0,2.0,A,0.0,2.0,A,M Oliver,24.0,,
6989,2011-05-15,Birmingham,Fulham,0.0,2.0,A,0.0,1.0,A,P Walton,7.0,,
6990,2011-05-15,Chelsea,Newcastle,2.0,2.0,D,1.0,1.0,D,L Mason,15.0,,
6991,2011-05-15,Liverpool,Tottenham,0.0,2.0,A,0.0,1.0,A,H Webb,10.0,,
6992,2011-05-15,Wigan,West Ham,3.0,2.0,H,0.0,2.0,A,M Dean,19.0,,
6993,2011-05-17,Man City,Stoke,3.0,0.0,H,1.0,0.0,H,L Probert,16.0,,
6994,2011-05-22,Aston Villa,Liverpool,1.0,0.0,H,1.0,0.0,H,L Probert,10.0,,
6995,2011-05-22,Bolton,Man City,0.0,2.0,A,0.0,1.0,A,C Foy,16.0,,
6996,2011-05-22,Everton,Chelsea,1.0,0.0,H,0.0,0.0,D,P Walton,11.0,,
6997,2011-05-22,Fulham,Arsenal,2.0,2.0,D,1.0,1.0,D,M Atkinson,10.0,,
6998,2011-05-22,Man United,Blackpool,4.0,2.0,H,1.0,1.0,D,M Dean,18.0,,
6999,2011-05-22,Stoke,Wigan,0.0,1.0,A,0.0,0.0,D,A Marriner,11.0,,
7000,2011-05-22,Newcastle,West Brom,3.0,3.0,D,2.0,0.0,H,M Halsey,15.0,,
7001,2011-05-22,West Ham,Sunderland,0.0,3.0,A,0.0,1.0,A,A Taylor,17.0,,
7002,2011-05-22,Wolves,Blackburn,2.0,3.0,A,0.0,3.0,A,H Webb,12.0,,
7003,2011-05-22,Tottenham,Birmingham,2.0,1.0,H,0.0,0.0,D,M Clattenburg,22.0,,
7004,2011-08-13,Fulham,Aston Villa,0.0,0.0,D,0.0,0.0,D,L Mason,13.0,,
7005,2011-08-13,Liverpool,Sunderland,1.0,1.0,D,1.0,0.0,H,P Dowd,11.0,,
7006,2011-08-13,Newcastle,Arsenal,0.0,0.0,D,0.0,0.0,D,P Walton,6.0,,
7007,2011-08-13,QPR,Bolton,0.0,4.0,A,0.0,1.0,A,M Atkinson,13.0,,
7008,2011-08-13,Wigan,Norwich,1.0,1.0,D,1.0,1.0,D,S Attwell,18.0,,
7009,2011-08-13,Blackburn,Wolves,1.0,2.0,A,1.0,1.0,D,K Friend,16.0,,
7010,2011-08-14,Stoke,Chelsea,0.0,0.0,D,0.0,0.0,D,M Halsey,6.0,,
7011,2011-08-14,West Brom,Man United,1.0,2.0,A,1.0,1.0,D,M Jones,14.0,,
7012,2011-08-15,Man City,Swansea,4.0,0.0,H,0.0,0.0,D,M Dean,26.0,,
7013,2011-08-20,Swansea,Wigan,0.0,0.0,D,0.0,0.0,D,P Dowd,12.0,,
7014,2011-08-20,Sunderland,Newcastle,0.0,1.0,A,0.0,0.0,D,H Webb,15.0,,
7015,2011-08-20,Chelsea,West Brom,2.0,1.0,H,0.0,1.0,A,L Mason,22.0,,
7016,2011-08-20,Arsenal,Liverpool,0.0,2.0,A,0.0,0.0,D,M Atkinson,10.0,,
7017,2011-08-20,Everton,QPR,0.0,1.0,A,0.0,1.0,A,K Friend,14.0,,
7018,2011-08-20,Aston Villa,Blackburn,3.0,1.0,H,2.0,0.0,H,S Attwell,9.0,,
7019,2011-08-21,Bolton,Man City,2.0,3.0,A,1.0,2.0,A,M Jones,6.0,,
7020,2011-08-21,Norwich,Stoke,1.0,1.0,D,1.0,0.0,H,N Swarbrick,9.0,,
7021,2011-08-21,Wolves,Fulham,2.0,0.0,H,2.0,0.0,H,M Dean,17.0,,
7022,2011-08-22,Man United,Tottenham,3.0,0.0,H,0.0,0.0,D,L Probert,27.0,,
7023,2011-08-27,Swansea,Sunderland,0.0,0.0,D,0.0,0.0,D,M Halsey,15.0,,
7024,2011-08-27,Wigan,QPR,2.0,0.0,H,1.0,0.0,H,M Oliver,13.0,,
7025,2011-08-27,Liverpool,Bolton,3.0,1.0,H,1.0,0.0,H,L Probert,17.0,,
7026,2011-08-27,Blackburn,Everton,0.0,1.0,A,0.0,0.0,D,L Mason,14.0,,
7027,2011-08-27,Aston Villa,Wolves,0.0,0.0,D,0.0,0.0,D,M Atkinson,15.0,,
7028,2011-08-27,Chelsea,Norwich,3.0,1.0,H,1.0,0.0,H,M Jones,16.0,,
7029,2011-08-28,Man United,Arsenal,8.0,2.0,H,3.0,1.0,H,H Webb,25.0,,
7030,2011-08-28,Newcastle,Fulham,2.0,1.0,H,0.0,0.0,D,K Friend,13.0,,
7031,2011-08-28,Tottenham,Man City,1.0,5.0,A,0.0,2.0,A,P Dowd,15.0,,
7032,2011-08-28,West Brom,Stoke,0.0,1.0,A,0.0,0.0,D,M Dean,16.0,,
7033,2011-09-10,Wolves,Tottenham,0.0,2.0,A,0.0,0.0,D,P Walton,10.0,,
7034,2011-09-10,Stoke,Liverpool,1.0,0.0,H,1.0,0.0,H,M Clattenburg,3.0,,
7035,2011-09-10,Sunderland,Chelsea,1.0,2.0,A,0.0,1.0,A,L Probert,14.0,,
7036,2011-09-10,Everton,Aston Villa,2.0,2.0,D,1.0,0.0,H,M Oliver,17.0,,
7037,2011-09-10,Bolton,Man United,0.0,5.0,A,0.0,3.0,A,A Marriner,20.0,,
7038,2011-09-10,Arsenal,Swansea,1.0,0.0,H,1.0,0.0,H,S Attwell,18.0,,
7039,2011-09-10,Man City,Wigan,3.0,0.0,H,1.0,0.0,H,M Atkinson,23.0,,
7040,2011-09-11,Fulham,Blackburn,1.0,1.0,D,1.0,1.0,D,H Webb,13.0,,
7041,2011-09-11,Norwich,West Brom,0.0,1.0,A,0.0,1.0,A,M Halsey,17.0,,
7042,2011-09-12,QPR,Newcastle,0.0,0.0,D,0.0,0.0,D,P Dowd,14.0,,
7043,2011-09-17,Aston Villa,Newcastle,1.0,1.0,D,1.0,0.0,H,N Swarbrick,10.0,,
7044,2011-09-17,Blackburn,Arsenal,4.0,3.0,H,1.0,2.0,A,A Marriner,10.0,,
7045,2011-09-17,Bolton,Norwich,1.0,2.0,A,0.0,2.0,A,H Webb,7.0,,
7046,2011-09-17,Everton,Wigan,3.0,1.0,H,1.0,1.0,D,P Walton,17.0,,
7047,2011-09-17,Swansea,West Brom,3.0,0.0,H,2.0,0.0,H,M Atkinson,7.0,,
7048,2011-09-17,Wolves,QPR,0.0,3.0,A,0.0,2.0,A,A Taylor,13.0,,
7049,2011-09-18,Tottenham,Liverpool,4.0,0.0,H,1.0,0.0,H,M Jones,24.0,,
7050,2011-09-18,Fulham,Man City,2.0,2.0,D,0.0,1.0,A,M Clattenburg,14.0,,
7051,2011-09-18,Man United,Chelsea,3.0,1.0,H,3.0,0.0,H,P Dowd,12.0,,
7052,2011-09-18,Sunderland,Stoke,4.0,0.0,H,3.0,0.0,H,K Friend,8.0,,
7053,2011-09-24,Arsenal,Bolton,3.0,0.0,H,0.0,0.0,D,M Clattenburg,23.0,,
7054,2011-09-24,Chelsea,Swansea,4.0,1.0,H,2.0,0.0,H,M Dean,15.0,,
7055,2011-09-24,Liverpool,Wolves,2.0,1.0,H,2.0,0.0,H,K Friend,14.0,,
7056,2011-09-24,Man City,Everton,2.0,0.0,H,0.0,0.0,D,H Webb,18.0,,
7057,2011-09-24,Newcastle,Blackburn,3.0,1.0,H,2.0,1.0,H,M Atkinson,19.0,,
7058,2011-09-24,Stoke,Man United,1.0,1.0,D,0.0,1.0,A,P Walton,14.0,,
7059,2011-09-24,West Brom,Fulham,0.0,0.0,D,0.0,0.0,D,S Attwell,8.0,,
7060,2011-09-24,Wigan,Tottenham,1.0,2.0,A,0.0,2.0,A,J Moss,5.0,,
7061,2011-09-25,QPR,Aston Villa,1.0,1.0,D,0.0,0.0,D,M Oliver,17.0,,
7062,2011-09-26,Norwich,Sunderland,2.0,1.0,H,1.0,0.0,H,C Foy,11.0,,
7063,2011-10-01,Wolves,Newcastle,1.0,2.0,A,0.0,2.0,A,M Halsey,25.0,,
7064,2011-10-01,Sunderland,West Brom,2.0,2.0,D,2.0,2.0,D,L Mason,12.0,,
7065,2011-10-01,Blackburn,Man City,0.0,4.0,A,0.0,0.0,D,P Dowd,5.0,,
7066,2011-10-01,Everton,Liverpool,0.0,2.0,A,0.0,0.0,D,M Atkinson,12.0,,
7067,2011-10-01,Aston Villa,Wigan,2.0,0.0,H,1.0,0.0,H,M Clattenburg,16.0,,
7068,2011-10-01,Man United,Norwich,2.0,0.0,H,0.0,0.0,D,S Attwell,17.0,,
7069,2011-10-02,Bolton,Chelsea,1.0,5.0,A,0.0,4.0,A,P Walton,14.0,,
7070,2011-10-02,Fulham,QPR,6.0,0.0,H,3.0,0.0,H,A Marriner,19.0,,
7071,2011-10-02,Swansea,Stoke,2.0,0.0,H,1.0,0.0,H,M Jones,9.0,,
7072,2011-10-02,Tottenham,Arsenal,2.0,1.0,H,1.0,0.0,H,M Dean,16.0,,
7073,2011-10-15,Stoke,Fulham,2.0,0.0,H,0.0,0.0,D,M Atkinson,14.0,,
7074,2011-10-15,Wigan,Bolton,1.0,3.0,A,1.0,2.0,A,M Dean,13.0,,
7075,2011-10-15,QPR,Blackburn,1.0,1.0,D,1.0,1.0,D,M Clattenburg,12.0,,
7076,2011-10-15,Liverpool,Man United,1.0,1.0,D,0.0,0.0,D,A Marriner,14.0,,
7077,2011-10-15,Man City,Aston Villa,4.0,1.0,H,1.0,0.0,H,A Taylor,15.0,,
7078,2011-10-15,Chelsea,Everton,3.0,1.0,H,2.0,0.0,H,M Jones,7.0,,
7079,2011-10-15,Norwich,Swansea,3.0,1.0,H,2.0,1.0,H,J Moss,15.0,,
7080,2011-10-16,Arsenal,Sunderland,2.0,1.0,H,1.0,1.0,D,H Webb,20.0,,
7081,2011-10-16,Newcastle,Tottenham,2.0,2.0,D,0.0,1.0,A,L Probert,12.0,,
7082,2011-10-16,West Brom,Wolves,2.0,0.0,H,1.0,0.0,H,C Foy,17.0,,
7083,2011-10-22,Newcastle,Wigan,1.0,0.0,H,0.0,0.0,D,N Swarbrick,13.0,,
7084,2011-10-22,Wolves,Swansea,2.0,2.0,D,0.0,2.0,A,M Oliver,20.0,,
7085,2011-10-22,Bolton,Sunderland,0.0,2.0,A,0.0,0.0,D,M Jones,15.0,,
7086,2011-10-22,Aston Villa,West Brom,1.0,2.0,A,1.0,1.0,D,P Dowd,3.0,,
7087,2011-10-22,Liverpool,Norwich,1.0,1.0,D,1.0,0.0,H,P Walton,25.0,,
7088,2011-10-23,Arsenal,Stoke,3.0,1.0,H,1.0,1.0,D,L Mason,9.0,,
7089,2011-10-23,Blackburn,Tottenham,1.0,2.0,A,1.0,1.0,D,S Attwell,19.0,,
7090,2011-10-23,Fulham,Everton,1.0,3.0,A,0.0,1.0,A,L Probert,15.0,,
7091,2011-10-23,Man United,Man City,1.0,6.0,A,0.0,1.0,A,M Clattenburg,12.0,,
7092,2011-10-23,QPR,Chelsea,1.0,0.0,H,1.0,0.0,H,C Foy,8.0,,
7093,2011-10-29,Swansea,Bolton,3.0,1.0,H,0.0,0.0,D,M Clattenburg,20.0,,
7094,2011-10-29,Wigan,Fulham,0.0,2.0,A,0.0,1.0,A,M Jones,18.0,,
7095,2011-10-29,Sunderland,Aston Villa,2.0,2.0,D,1.0,1.0,D,C Foy,13.0,,
7096,2011-10-29,West Brom,Liverpool,0.0,2.0,A,0.0,2.0,A,L Mason,10.0,,
7097,2011-10-29,Man City,Wolves,3.0,1.0,H,0.0,0.0,D,S Attwell,18.0,,
7098,2011-10-29,Everton,Man United,0.0,1.0,A,0.0,1.0,A,M Halsey,18.0,,
7099,2011-10-29,Norwich,Blackburn,3.0,3.0,D,0.0,1.0,A,A Taylor,13.0,,
7100,2011-10-29,Chelsea,Arsenal,3.0,5.0,A,2.0,1.0,H,A Marriner,12.0,,
7101,2011-10-30,Tottenham,QPR,3.0,1.0,H,2.0,0.0,H,H Webb,22.0,,
7102,2011-10-31,Stoke,Newcastle,1.0,3.0,A,0.0,2.0,A,M Dean,10.0,,
7103,2011-11-05,Arsenal,West Brom,3.0,0.0,H,2.0,0.0,H,M Oliver,12.0,,
7104,2011-11-05,Aston Villa,Norwich,3.0,2.0,H,1.0,1.0,D,K Friend,12.0,,
7105,2011-11-05,Blackburn,Chelsea,0.0,1.0,A,0.0,0.0,D,M Dean,13.0,,
7106,2011-11-05,Liverpool,Swansea,0.0,0.0,D,0.0,0.0,D,P Dowd,18.0,,
7107,2011-11-05,Man United,Sunderland,1.0,0.0,H,1.0,0.0,H,L Mason,15.0,,
7108,2011-11-05,Newcastle,Everton,2.0,1.0,H,2.0,1.0,H,A Marriner,10.0,,
7109,2011-11-05,QPR,Man City,2.0,3.0,A,1.0,1.0,D,M Atkinson,18.0,,
7110,2011-11-06,Wolves,Wigan,3.0,1.0,H,1.0,1.0,D,L Probert,13.0,,
7111,2011-11-06,Bolton,Stoke,5.0,0.0,H,2.0,0.0,H,H Webb,20.0,,
7112,2011-11-06,Fulham,Tottenham,1.0,3.0,A,0.0,2.0,A,P Walton,26.0,,
7113,2011-11-19,Everton,Wolves,2.0,1.0,H,1.0,1.0,D,J Moss,13.0,,
7114,2011-11-19,Man City,Newcastle,3.0,1.0,H,2.0,0.0,H,C Foy,12.0,,
7115,2011-11-19,Norwich,Arsenal,1.0,2.0,A,1.0,1.0,D,P Dowd,7.0,,
7116,2011-11-19,Stoke,QPR,2.0,3.0,A,1.0,2.0,A,M Jones,17.0,,
7117,2011-11-19,Sunderland,Fulham,0.0,0.0,D,0.0,0.0,D,A Taylor,13.0,,
7118,2011-11-19,Swansea,Man United,0.0,1.0,A,0.0,1.0,A,M Dean,9.0,,
7119,2011-11-19,West Brom,Bolton,2.0,1.0,H,1.0,1.0,D,N Swarbrick,16.0,,
7120,2011-11-19,Wigan,Blackburn,3.0,3.0,D,2.0,1.0,H,A Marriner,21.0,,
7121,2011-11-20,Chelsea,Liverpool,1.0,2.0,A,0.0,1.0,A,L Probert,18.0,,
7122,2011-11-21,Tottenham,Aston Villa,2.0,0.0,H,2.0,0.0,H,M Halsey,20.0,,
7123,2011-11-26,Bolton,Everton,0.0,2.0,A,0.0,0.0,D,M Oliver,8.0,,
7124,2011-11-26,West Brom,Tottenham,1.0,3.0,A,1.0,1.0,D,L Probert,9.0,,
7125,2011-11-26,Sunderland,Wigan,1.0,2.0,A,1.0,1.0,D,K Friend,17.0,,
7126,2011-11-26,Stoke,Blackburn,3.0,1.0,H,1.0,0.0,H,M Halsey,8.0,,
7127,2011-11-26,Arsenal,Fulham,1.0,1.0,D,0.0,0.0,D,M Dean,20.0,,
7128,2011-11-26,Man United,Newcastle,1.0,1.0,D,0.0,0.0,D,M Jones,23.0,,
7129,2011-11-26,Chelsea,Wolves,3.0,0.0,H,3.0,0.0,H,L Mason,17.0,,
7130,2011-11-26,Norwich,QPR,2.0,1.0,H,1.0,0.0,H,M Clattenburg,15.0,,
7131,2011-11-27,Liverpool,Man City,1.0,1.0,D,1.0,1.0,D,M Atkinson,17.0,,
7132,2011-11-27,Swansea,Aston Villa,0.0,0.0,D,0.0,0.0,D,N Swarbrick,6.0,,
7133,2011-12-03,Wigan,Arsenal,0.0,4.0,A,0.0,2.0,A,M Clattenburg,7.0,,
7134,2011-12-03,Tottenham,Bolton,3.0,0.0,H,1.0,0.0,H,S Attwell,25.0,,
7135,2011-12-03,QPR,West Brom,1.0,1.0,D,1.0,0.0,H,M Atkinson,14.0,,
7136,2011-12-03,Blackburn,Swansea,4.0,2.0,H,2.0,1.0,H,C Foy,14.0,,
7137,2011-12-03,Aston Villa,Man United,0.0,1.0,A,0.0,1.0,A,L Probert,7.0,,
7138,2011-12-03,Newcastle,Chelsea,0.0,3.0,A,0.0,1.0,A,M Dean,16.0,,
7139,2011-12-03,Man City,Norwich,5.0,1.0,H,1.0,0.0,H,H Webb,21.0,,
7140,2011-12-04,Everton,Stoke,0.0,1.0,A,0.0,1.0,A,L Mason,11.0,,
7141,2011-12-04,Wolves,Sunderland,2.0,1.0,H,0.0,0.0,D,P Dowd,15.0,,
7142,2011-12-05,Fulham,Liverpool,1.0,0.0,H,0.0,0.0,D,K Friend,19.0,,
7143,2011-12-10,Norwich,Newcastle,4.0,2.0,H,1.0,1.0,D,M Atkinson,13.0,,
7144,2011-12-10,West Brom,Wigan,1.0,2.0,A,1.0,1.0,D,M Dean,13.0,,
7145,2011-12-10,Swansea,Fulham,2.0,0.0,H,0.0,0.0,D,J Moss,16.0,,
7146,2011-12-10,Man United,Wolves,4.0,1.0,H,2.0,0.0,H,M Oliver,22.0,,
7147,2011-12-10,Bolton,Aston Villa,1.0,2.0,A,0.0,2.0,A,P Dowd,17.0,,
7148,2011-12-10,Arsenal,Everton,1.0,0.0,H,0.0,0.0,D,H Webb,12.0,,
7149,2011-12-10,Liverpool,QPR,1.0,0.0,H,0.0,0.0,D,L Mason,21.0,,
7150,2011-12-11,Stoke,Tottenham,2.0,1.0,H,2.0,0.0,H,C Foy,10.0,,
7151,2011-12-11,Sunderland,Blackburn,2.0,1.0,H,0.0,1.0,A,P Walton,22.0,,
7152,2011-12-12,Chelsea,Man City,2.0,1.0,H,1.0,1.0,D,M Clattenburg,13.0,,
7153,2011-12-17,Wolves,Stoke,1.0,2.0,A,1.0,0.0,H,A Taylor,10.0,,
7154,2011-12-17,Newcastle,Swansea,0.0,0.0,D,0.0,0.0,D,L Mason,17.0,,
7155,2011-12-17,Wigan,Chelsea,1.0,1.0,D,0.0,0.0,D,M Atkinson,15.0,,
7156,2011-12-17,Everton,Norwich,1.0,1.0,D,0.0,1.0,A,L Probert,28.0,,
7157,2011-12-17,Blackburn,West Brom,1.0,2.0,A,0.0,0.0,D,M Clattenburg,17.0,,
7158,2011-12-17,Fulham,Bolton,2.0,0.0,H,2.0,0.0,H,C Foy,16.0,,
7159,2011-12-18,Aston Villa,Liverpool,0.0,2.0,A,0.0,2.0,A,P Walton,16.0,,
